# JIS X 0212-1990 Database for Adobe-Japan1-6
# Based on UniJIS-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version June 5, 2004
#
# Because Adobe-Japan1-6 obsoletes Adobe-Japan2-0, the correspondence
# between the two character collections is provided.
#
# Adobe-Japan1-6 CIDs in parentheses are those that are considered the
# prototypical glyphs from the JIS X 0212-1990 standard. In the case
# of kanji, they are made accessible through the OpenType 'hojo' GSUB
# feature.
#
KuTen	2022JP	EUCJP	Unicode	Adobe-Japan1-6	Adobe-Japan2-0
6941	0x6549	0x8FE5C9	U+93DE	8680	5289
6942	0x654A	0x8FE5CA	U+93DF	17170	5290
6943	0x654B	0x8FE5CB	U+93E2	15246	5291
6944	0x654C	0x8FE5CC	U+93E6	19935	5292
6945	0x654D	0x8FE5CD	U+93E7	18867	5293
6946	0x654E	0x8FE5CE	U+93F9	19936	5294
6947	0x654F	0x8FE5CF	U+93F7	22802	5295
6948	0x6550	0x8FE5D0	U+93F8	8681	5296
6949	0x6551	0x8FE5D1	U+93FA	15247	5297
6950	0x6552	0x8FE5D2	U+93FB	18871	5298
6951	0x6553	0x8FE5D3	U+93FD	15248	5299
6952	0x6554	0x8FE5D4	U+9401	22803	5300
6953	0x6555	0x8FE5D5	U+9402	19937	5301
6954	0x6556	0x8FE5D6	U+9404	17171	5302
6955	0x6557	0x8FE5D7	U+9408	22804	5303
6956	0x6558	0x8FE5D8	U+9409	18868	5304
6957	0x6559	0x8FE5D9	U+940D	19938	5305
6958	0x655A	0x8FE5DA	U+940E	19939	5306
6959	0x655B	0x8FE5DB	U+940F	15249	5307
6960	0x655C	0x8FE5DC	U+9415	22805	5308
6961	0x655D	0x8FE5DD	U+9416	18869	5309
6962	0x655E	0x8FE5DE	U+9417	18870	5310
6963	0x655F	0x8FE5DF	U+941F	22806	5311
6964	0x6560	0x8FE5E0	U+942E	19940	5312
6965	0x6561	0x8FE5E1	U+942F	22807	5313
6966	0x6562	0x8FE5E2	U+9431	8682	5314
6967	0x6563	0x8FE5E3	U+9432	18872	5315
6968	0x6564	0x8FE5E4	U+9433	17172	5316
6969	0x6565	0x8FE5E5	U+9434	15250	5317
6970	0x6566	0x8FE5E6	U+943B	18873	5318
6971	0x6567	0x8FE5E7	U+943F	15251	5319
6972	0x6568	0x8FE5E8	U+943D	22808	5320
6973	0x6569	0x8FE5E9	U+9443	22809	5321
6974	0x656A	0x8FE5EA	U+9445	8683	5322
6975	0x656B	0x8FE5EB	U+9448	8684	5323
6976	0x656C	0x8FE5EC	U+944A	17173	5324
6977	0x656D	0x8FE5ED	U+944C	19941	5325
6978	0x656E	0x8FE5EE	U+9455	15252	5326
6979	0x656F	0x8FE5EF	U+9459	22810	5327
6980	0x6570	0x8FE5F0	U+945C	22811	5328
6981	0x6571	0x8FE5F1	U+945F	22812	5329
6982	0x6572	0x8FE5F2	U+9461	22813	5330
6983	0x6573	0x8FE5F3	U+9463	17174	5331
6984	0x6574	0x8FE5F4	U+9468	22814	5332
6985	0x6575	0x8FE5F5	U+946B	15253	5333
6986	0x6576	0x8FE5F6	U+946D	18876	5334
6987	0x6577	0x8FE5F7	U+946E	22815	5335
6988	0x6578	0x8FE5F8	U+946F	18877	5336
6989	0x6579	0x8FE5F9	U+9471	17175	5337
6990	0x657A	0x8FE5FA	U+9472	15254	5338
6991	0x657B	0x8FE5FB	U+9484	22816	5339
6992	0x657C	0x8FE5FC	U+9483	22817	5340
6993	0x657D	0x8FE5FD	U+9578	15255	5341
6994	0x657E	0x8FE5FE	U+9579	18878	5342
7001	0x6621	0x8FE6A1	U+957E	22818	5343
7002	0x6622	0x8FE6A2	U+9584	22819	5344
7003	0x6623	0x8FE6A3	U+9588	19942	5345
7004	0x6624	0x8FE6A4	U+958C	18880	5346
7005	0x6625	0x8FE6A5	U+958D	18881	5347
7006	0x6626	0x8FE6A6	U+958E	17176	5348
7007	0x6627	0x8FE6A7	U+959D	22820	5349
7008	0x6628	0x8FE6A8	U+959E	22821	5350
7009	0x6629	0x8FE6A9	U+959F	17177	5351
7010	0x662A	0x8FE6AA	U+95A1	19943	5352
7011	0x662B	0x8FE6AB	U+95A6	15256	5353
7012	0x662C	0x8FE6AC	U+95A9	15257	5354
7013	0x662D	0x8FE6AD	U+95AB	20313	5355
7014	0x662E	0x8FE6AE	U+95AC	17178	5356
7015	0x662F	0x8FE6AF	U+95B4	15259	5357
7016	0x6630	0x8FE6B0	U+95B6	17179	5358
7017	0x6631	0x8FE6B1	U+95BA	22822	5359
7018	0x6632	0x8FE6B2	U+95BD	15260	5360
7019	0x6633	0x8FE6B3	U+95BF	19944	5361
7020	0x6634	0x8FE6B4	U+95C6	19945	5362
7021	0x6635	0x8FE6B5	U+95C8	18884	5363
7022	0x6636	0x8FE6B6	U+95C9	19946	5364
7023	0x6637	0x8FE6B7	U+95CB	17180	5365
7024	0x6638	0x8FE6B8	U+95D0	17181	5366
7025	0x6639	0x8FE6B9	U+95D1	19947	5367
7026	0x663A	0x8FE6BA	U+95D2	19948	5368
7027	0x663B	0x8FE6BB	U+95D3	17182	5369
7028	0x663C	0x8FE6BC	U+95D9	22823	5370
7029	0x663D	0x8FE6BD	U+95DA	15261	5371
7030	0x663E	0x8FE6BE	U+95DD	22824	5372
7031	0x663F	0x8FE6BF	U+95DE	17184	5373
7032	0x6640	0x8FE6C0	U+95DF	22825	5374
7033	0x6641	0x8FE6C1	U+95E0	19949	5375
7034	0x6642	0x8FE6C2	U+95E4	19950	5376
7035	0x6643	0x8FE6C3	U+95E6	19951	5377
7036	0x6644	0x8FE6C4	U+961D	15262	5378
7037	0x6645	0x8FE6C5	U+961E	22826	5379
7038	0x6646	0x8FE6C6	U+9622	22827	5380
7039	0x6647	0x8FE6C7	U+9624	19952	5381
7040	0x6648	0x8FE6C8	U+9625	22828	5382
7041	0x6649	0x8FE6C9	U+9626	22829	5383
7042	0x664A	0x8FE6CA	U+962C	18887	5384
7043	0x664B	0x8FE6CB	U+9631	19953	5385
7044	0x664C	0x8FE6CC	U+9633	18888	5386
7045	0x664D	0x8FE6CD	U+9637	22830	5387
7046	0x664E	0x8FE6CE	U+9638	19954	5388
7047	0x664F	0x8FE6CF	U+9639	22831	5389
7048	0x6650	0x8FE6D0	U+963A	22832	5390
7049	0x6651	0x8FE6D1	U+963C	18891	5391
7050	0x6652	0x8FE6D2	U+963D	19955	5392
7051	0x6653	0x8FE6D3	U+9641	15263	5393
7052	0x6654	0x8FE6D4	U+9652	22833	5394
7053	0x6655	0x8FE6D5	U+9654	19956	5395
7054	0x6656	0x8FE6D6	U+9656	22834	5396
7055	0x6657	0x8FE6D7	U+9657	22835	5397
7056	0x6658	0x8FE6D8	U+9658	15264	5398
7057	0x6659	0x8FE6D9	U+9661	18892	5399
7058	0x665A	0x8FE6DA	U+966E	22836	5400
7059	0x665B	0x8FE6DB	U+9674	19957	5401
7060	0x665C	0x8FE6DC	U+967B	19958	5402
7061	0x665D	0x8FE6DD	U+967C	22837	5403
7062	0x665E	0x8FE6DE	U+967E	22838	5404
7063	0x665F	0x8FE6DF	U+967F	19959	5405
7064	0x6660	0x8FE6E0	U+9681	19960	5406
7065	0x6661	0x8FE6E1	U+9682	18894	5407
7066	0x6662	0x8FE6E2	U+9683	19961	5408
7067	0x6663	0x8FE6E3	U+9684	15265	5409
7068	0x6664	0x8FE6E4	U+9689	19962	5410
7069	0x6665	0x8FE6E5	U+9691	22839	5411
7070	0x6666	0x8FE6E6	U+9696	19963	5412
7071	0x6667	0x8FE6E7	U+969A	18896	5413
7072	0x6668	0x8FE6E8	U+969D	8688	5414
7073	0x6669	0x8FE6E9	U+969F	22840	5415
7074	0x666A	0x8FE6EA	U+96A4	15266	5416
7075	0x666B	0x8FE6EB	U+96A5	17185	5417
7076	0x666C	0x8FE6EC	U+96A6	22841	5418
7077	0x666D	0x8FE6ED	U+96A9	15267	5419
7078	0x666E	0x8FE6EE	U+96AE	19964	5420
7079	0x666F	0x8FE6EF	U+96AF	8689	5421
7080	0x6670	0x8FE6F0	U+96B3	18899	5422
7081	0x6671	0x8FE6F1	U+96BA	18900	5423
7082	0x6672	0x8FE6F2	U+96CA	22842	5424
7083	0x6673	0x8FE6F3	U+96D2	15268	5425
7084	0x6674	0x8FE6F4	U+5DB2	15405 (15269)	5426
7085	0x6675	0x8FE6F5	U+96D8	18904	5427
7086	0x6676	0x8FE6F6	U+96DA	18905 (22843)	5428
7087	0x6677	0x8FE6F7	U+96DD	18906	5429
7088	0x6678	0x8FE6F8	U+96DE	15270	5430
7089	0x6679	0x8FE6F9	U+96DF	22844	5431
7090	0x667A	0x8FE6FA	U+96E9	15271	5432
7091	0x667B	0x8FE6FB	U+96EF	17186	5433
7092	0x667C	0x8FE6FC	U+96F1	15272	5434
7093	0x667D	0x8FE6FD	U+96FA	22845	5435
7094	0x667E	0x8FE6FE	U+9702	15273	5436
7101	0x6721	0x8FE7A1	U+9703	19965	5437
7102	0x6722	0x8FE7A2	U+9705	22846	5438
7103	0x6723	0x8FE7A3	U+9709	15274	5439
7104	0x6724	0x8FE7A4	U+971A	22847	5440
7105	0x6725	0x8FE7A5	U+971B	19966	5441
7106	0x6726	0x8FE7A6	U+971D	22848	5442
7107	0x6727	0x8FE7A7	U+9721	22849	5443
7108	0x6728	0x8FE7A8	U+9722	19968	5444
7109	0x6729	0x8FE7A9	U+9723	18909	5445
7110	0x672A	0x8FE7AA	U+9728	19969	5446
7111	0x672B	0x8FE7AB	U+9731	19970	5447
7112	0x672C	0x8FE7AC	U+9733	8690	5448
7113	0x672D	0x8FE7AD	U+9741	18912	5449
7114	0x672E	0x8FE7AE	U+9743	8692	5450
7115	0x672F	0x8FE7AF	U+974A	22850	5451
7116	0x6730	0x8FE7B0	U+974E	17187	5452
7117	0x6731	0x8FE7B1	U+974F	8694	5453
7118	0x6732	0x8FE7B2	U+9755	20314	5454
7119	0x6733	0x8FE7B3	U+9757	18914	5455
7120	0x6734	0x8FE7B4	U+9758	22851	5456
7121	0x6735	0x8FE7B5	U+975A	15275	5457
7122	0x6736	0x8FE7B6	U+975B	18915	5458
7123	0x6737	0x8FE7B7	U+9763	15276	5459
7124	0x6738	0x8FE7B8	U+9767	19971	5460
7125	0x6739	0x8FE7B9	U+976A	18916	5461
7126	0x673A	0x8FE7BA	U+976E	15277	5462
7127	0x673B	0x8FE7BB	U+9773	15278	5463
7128	0x673C	0x8FE7BC	U+9776	19972	5464
7129	0x673D	0x8FE7BD	U+9777	22852	5465
7130	0x673E	0x8FE7BE	U+9778	22853	5466
7131	0x673F	0x8FE7BF	U+977B	22854	5467
7132	0x6740	0x8FE7C0	U+977D	19973	5468
7133	0x6741	0x8FE7C1	U+977F	19974	5469
7134	0x6742	0x8FE7C2	U+9780	22855	5470
7135	0x6743	0x8FE7C3	U+9789	22856	5471
7136	0x6744	0x8FE7C4	U+9795	17188	5472
7137	0x6745	0x8FE7C5	U+9796	18919	5473
7138	0x6746	0x8FE7C6	U+9797	22857	5474
7139	0x6747	0x8FE7C7	U+9799	19975	5475
7140	0x6748	0x8FE7C8	U+979A	15279	5476
7141	0x6749	0x8FE7C9	U+979E	18920	5477
7142	0x674A	0x8FE7CA	U+979F	19976	5478
7143	0x674B	0x8FE7CB	U+97A2	15280	5479
7144	0x674C	0x8FE7CC	U+97AC	19977	5480
7145	0x674D	0x8FE7CD	U+97AE	17189	5481
7146	0x674E	0x8FE7CE	U+97B1	18921	5482
7147	0x674F	0x8FE7CF	U+97B2	18922	5483
7148	0x6750	0x8FE7D0	U+97B5	15281	5484
7149	0x6751	0x8FE7D1	U+97B6	15282	5485
7150	0x6752	0x8FE7D2	U+97B8	22858	5486
7151	0x6753	0x8FE7D3	U+97B9	19978	5487
7152	0x6754	0x8FE7D4	U+97BA	17190	5488
7153	0x6755	0x8FE7D5	U+97BC	22859	5489
7154	0x6756	0x8FE7D6	U+97BE	18923	5490
7155	0x6757	0x8FE7D7	U+97BF	22860	5491
7156	0x6758	0x8FE7D8	U+97C1	17191	5492
7157	0x6759	0x8FE7D9	U+97C4	22861	5493
7158	0x675A	0x8FE7DA	U+97C5	22862	5494
7159	0x675B	0x8FE7DB	U+97C7	22863	5495
7160	0x675C	0x8FE7DC	U+97C9	17192	5496
7161	0x675D	0x8FE7DD	U+97CA	22864	5497
7162	0x675E	0x8FE7DE	U+97CC	18924	5498
7163	0x675F	0x8FE7DF	U+97CD	19979	5499
7164	0x6760	0x8FE7E0	U+97CE	22865	5500
7165	0x6761	0x8FE7E1	U+97D0	22866	5501
7166	0x6762	0x8FE7E2	U+97D1	18925	5502
7167	0x6763	0x8FE7E3	U+97D4	18926	5503
7168	0x6764	0x8FE7E4	U+97D7	22867	5504
7169	0x6765	0x8FE7E5	U+97D8	18927	5505
7170	0x6766	0x8FE7E6	U+97D9	15283	5506
7171	0x6767	0x8FE7E7	U+97DD	22868	5507
7172	0x6768	0x8FE7E8	U+97DE	15284	5508
7173	0x6769	0x8FE7E9	U+97E0	19980	5509
7174	0x676A	0x8FE7EA	U+97DB	17193	5510
7175	0x676B	0x8FE7EB	U+97E1	18928	5511
7176	0x676C	0x8FE7EC	U+97E4	22869	5512
7177	0x676D	0x8FE7ED	U+97EF	19981	5513
7178	0x676E	0x8FE7EE	U+97F1	18929	5514
7179	0x676F	0x8FE7EF	U+97F4	15285	5515
7180	0x6770	0x8FE7F0	U+97F7	22870	5516
7181	0x6771	0x8FE7F1	U+97F8	22871	5517
7182	0x6772	0x8FE7F2	U+97FA	22872	5518
7183	0x6773	0x8FE7F3	U+9807	19982	5519
7184	0x6774	0x8FE7F4	U+980A	15286	5520
7185	0x6775	0x8FE7F5	U+9819	22873	5521
7186	0x6776	0x8FE7F6	U+980D	18931	5522
7187	0x6777	0x8FE7F7	U+980E	15287	5523
7188	0x6778	0x8FE7F8	U+9814	18932	5524
7189	0x6779	0x8FE7F9	U+9816	18933	5525
7190	0x677A	0x8FE7FA	U+981C	22874	5526
7191	0x677B	0x8FE7FB	U+981E	15288	5527
7192	0x677C	0x8FE7FC	U+9820	22875	5528
7193	0x677D	0x8FE7FD	U+9823	15289	5529
7194	0x677E	0x8FE7FE	U+9826	19983	5530
7201	0x6821	0x8FE8A1	U+982B	15290	5531
7202	0x6822	0x8FE8A2	U+982E	19984	5532
7203	0x6823	0x8FE8A3	U+982F	22876	5533
7204	0x6824	0x8FE8A4	U+9830	7795	5534
7205	0x6825	0x8FE8A5	U+9832	18936	5535
7206	0x6826	0x8FE8A6	U+9833	18937	5536
7207	0x6827	0x8FE8A7	U+9835	22877	5537
7208	0x6828	0x8FE8A8	U+9825	18938	5538
7209	0x6829	0x8FE8A9	U+983E	15291	5539
7210	0x682A	0x8FE8AA	U+9844	22878	5540
7211	0x682B	0x8FE8AB	U+9847	18939	5541
7212	0x682C	0x8FE8AC	U+984A	22879	5542
7213	0x682D	0x8FE8AD	U+9851	22880	5543
7214	0x682E	0x8FE8AE	U+9852	15292	5544
7215	0x682F	0x8FE8AF	U+9853	15293	5545
7216	0x6830	0x8FE8B0	U+9856	17194	5546
7217	0x6831	0x8FE8B1	U+9857	8697	5547
7218	0x6832	0x8FE8B2	U+9859	15294	5548
7219	0x6833	0x8FE8B3	U+985A	7752	5549
7220	0x6834	0x8FE8B4	U+9862	19985	5550
7221	0x6835	0x8FE8B5	U+9863	19986	5551
7222	0x6836	0x8FE8B6	U+9865	8698	5552
7223	0x6837	0x8FE8B7	U+9866	18940	5553
7224	0x6838	0x8FE8B8	U+986A	22881	5554
7225	0x6839	0x8FE8B9	U+986C	15295	5555
7226	0x683A	0x8FE8BA	U+98AB	18941	5556
7227	0x683B	0x8FE8BB	U+98AD	18942	5557
7228	0x683C	0x8FE8BC	U+98AE	22882	5558
7229	0x683D	0x8FE8BD	U+98B0	18943	5559
7230	0x683E	0x8FE8BE	U+98B4	19987	5560
7231	0x683F	0x8FE8BF	U+98B7	18945	5561
7232	0x6840	0x8FE8C0	U+98B8	15296	5562
7233	0x6841	0x8FE8C1	U+98BA	15297	5563
7234	0x6842	0x8FE8C2	U+98BB	18946	5564
7235	0x6843	0x8FE8C3	U+98BF	15298	5565
7236	0x6844	0x8FE8C4	U+98C2	18948	5566
7237	0x6845	0x8FE8C5	U+98C5	19988	5567
7238	0x6846	0x8FE8C6	U+98C8	15299	5568
7239	0x6847	0x8FE8C7	U+98CC	22883	5569
7240	0x6848	0x8FE8C8	U+98E1	18951	5570
7241	0x6849	0x8FE8C9	U+98E3	18952	5571
7242	0x684A	0x8FE8CA	U+98E5	15300	5572
7243	0x684B	0x8FE8CB	U+98E6	22884	5573
7244	0x684C	0x8FE8CC	U+98E7	17195	5574
7245	0x684D	0x8FE8CD	U+98EA	18953	5575
7246	0x684E	0x8FE8CE	U+98F3	18956	5576
7247	0x684F	0x8FE8CF	U+98F6	22885	5577
7248	0x6850	0x8FE8D0	U+9902	19989	5578
7249	0x6851	0x8FE8D1	U+9907	22886	5579
7250	0x6852	0x8FE8D2	U+9908	18957	5580
7251	0x6853	0x8FE8D3	U+9911	19990	5581
7252	0x6854	0x8FE8D4	U+9915	19991	5582
7253	0x6855	0x8FE8D5	U+9916	18960	5583
7254	0x6856	0x8FE8D6	U+9917	18961	5584
7255	0x6857	0x8FE8D7	U+991A	18963	5585
7256	0x6858	0x8FE8D8	U+991B	18964	5586
7257	0x6859	0x8FE8D9	U+991C	18965	5587
7258	0x685A	0x8FE8DA	U+991F	22887	5588
7259	0x685B	0x8FE8DB	U+9922	22888	5589
7260	0x685C	0x8FE8DC	U+9926	22889	5590
7261	0x685D	0x8FE8DD	U+9927	8701	5591
7262	0x685E	0x8FE8DE	U+992B	22890	5592
7263	0x685F	0x8FE8DF	U+9931	18967	5593
7264	0x6860	0x8FE8E0	U+9932	15301	5594
7265	0x6861	0x8FE8E1	U+9933	15302	5595
7266	0x6862	0x8FE8E2	U+9934	22891	5596
7267	0x6863	0x8FE8E3	U+9935	19992	5597
7268	0x6864	0x8FE8E4	U+9939	22892	5598
7269	0x6865	0x8FE8E5	U+993A	18968	5599
7270	0x6866	0x8FE8E6	U+993B	18969	5600
7271	0x6867	0x8FE8E7	U+993C	18970	5601
7272	0x6868	0x8FE8E8	U+9940	15303	5602
7273	0x6869	0x8FE8E9	U+9941	18971	5603
7274	0x686A	0x8FE8EA	U+9946	18972	5604
7275	0x686B	0x8FE8EB	U+9947	22893	5605
7276	0x686C	0x8FE8EC	U+9948	19993	5606
7277	0x686D	0x8FE8ED	U+994D	15304	5607
7278	0x686E	0x8FE8EE	U+994E	18973	5608
7279	0x686F	0x8FE8EF	U+9954	19994	5609
7280	0x6870	0x8FE8F0	U+9958	17196	5610
7281	0x6871	0x8FE8F1	U+9959	22894	5611
7282	0x6872	0x8FE8F2	U+995B	22895	5612
7283	0x6873	0x8FE8F3	U+995C	15305	5613
7284	0x6874	0x8FE8F4	U+995E	19995	5614
7285	0x6875	0x8FE8F5	U+995F	15306	5615
7286	0x6876	0x8FE8F6	U+9960	18974	5616
7287	0x6877	0x8FE8F7	U+999B	22896	5617
7288	0x6878	0x8FE8F8	U+999D	22897	5618
7289	0x6879	0x8FE8F9	U+999F	22898	5619
7290	0x687A	0x8FE8FA	U+99A6	18976	5620
7291	0x687B	0x8FE8FB	U+99B0	22899	5621
7292	0x687C	0x8FE8FC	U+99B1	15307	5622
7293	0x687D	0x8FE8FD	U+99B2	22900	5623
7294	0x687E	0x8FE8FE	U+99B5	22901	5624
7301	0x6921	0x8FE9A1	U+99B9	15308	5625
7302	0x6922	0x8FE9A2	U+99BA	15309	5626
7303	0x6923	0x8FE9A3	U+99BD	18977	5627
7304	0x6924	0x8FE9A4	U+99BF	18978	5628
7305	0x6925	0x8FE9A5	U+99C3	18979	5629
7306	0x6926	0x8FE9A6	U+99C9	15310	5630
7307	0x6927	0x8FE9A7	U+99D3	22902	5631
7308	0x6928	0x8FE9A8	U+99D4	18980	5632
7309	0x6929	0x8FE9A9	U+99D9	18981	5633
7310	0x692A	0x8FE9AA	U+99DA	22903	5634
7311	0x692B	0x8FE9AB	U+99DC	22904	5635
7312	0x692C	0x8FE9AC	U+99DE	18982	5636
7313	0x692D	0x8FE9AD	U+99E7	22905	5637
7314	0x692E	0x8FE9AE	U+99EA	22906	5638
7315	0x692F	0x8FE9AF	U+99EB	22907	5639
7316	0x6930	0x8FE9B0	U+99EC	22908	5640
7317	0x6931	0x8FE9B1	U+99F0	18984	5641
7318	0x6932	0x8FE9B2	U+99F4	22909	5642
7319	0x6933	0x8FE9B3	U+99F5	22910	5643
7320	0x6934	0x8FE9B4	U+99F9	18985	5644
7321	0x6935	0x8FE9B5	U+99FD	22911	5645
7322	0x6936	0x8FE9B6	U+99FE	22912	5646
7323	0x6937	0x8FE9B7	U+9A02	15311	5647
7324	0x6938	0x8FE9B8	U+9A03	17197	5648
7325	0x6939	0x8FE9B9	U+9A04	22913	5649
7326	0x693A	0x8FE9BA	U+9A0B	22914	5650
7327	0x693B	0x8FE9BB	U+9A0C	19997	5651
7328	0x693C	0x8FE9BC	U+9A10	19998	5652
7329	0x693D	0x8FE9BD	U+9A11	18988	5653
7330	0x693E	0x8FE9BE	U+9A16	15312	5654
7331	0x693F	0x8FE9BF	U+9A1E	22915	5655
7332	0x6940	0x8FE9C0	U+9A20	18990	5656
7333	0x6941	0x8FE9C1	U+9A22	22916	5657
7334	0x6942	0x8FE9C2	U+9A23	19999	5658
7335	0x6943	0x8FE9C3	U+9A24	15313	5659
7336	0x6944	0x8FE9C4	U+9A27	15314	5660
7337	0x6945	0x8FE9C5	U+9A2D	15315	5661
7338	0x6946	0x8FE9C6	U+9A2E	15316	5662
7339	0x6947	0x8FE9C7	U+9A33	22917	5663
7340	0x6948	0x8FE9C8	U+9A35	22918	5664
7341	0x6949	0x8FE9C9	U+9A36	15317	5665
7342	0x694A	0x8FE9CA	U+9A38	15318	5666
7343	0x694B	0x8FE9CB	U+9A47	22919	5667
7344	0x694C	0x8FE9CC	U+9A41	20000	5668
7345	0x694D	0x8FE9CD	U+9A44	18992	5669
7346	0x694E	0x8FE9CE	U+9A4A	15319 (22920)	5670
7347	0x694F	0x8FE9CF	U+9A4B	22921	5671
7348	0x6950	0x8FE9D0	U+9A4C	18993	5672
7349	0x6951	0x8FE9D1	U+9A4E	8704	5673
7350	0x6952	0x8FE9D2	U+9A51	20001	5674
7351	0x6953	0x8FE9D3	U+9A54	22922	5675
7352	0x6954	0x8FE9D4	U+9A56	15320	5676
7353	0x6955	0x8FE9D5	U+9A5D	22923	5677
7354	0x6956	0x8FE9D6	U+9AAA	22924	5678
7355	0x6957	0x8FE9D7	U+9AAC	22925	5679
7356	0x6958	0x8FE9D8	U+9AAE	22926	5680
7357	0x6959	0x8FE9D9	U+9AAF	18996	5681
7358	0x695A	0x8FE9DA	U+9AB2	22927	5682
7359	0x695B	0x8FE9DB	U+9AB4	22928	5683
7360	0x695C	0x8FE9DC	U+9AB5	15321	5684
7361	0x695D	0x8FE9DD	U+9AB6	15322	5685
7362	0x695E	0x8FE9DE	U+9AB9	19000	5686
7363	0x695F	0x8FE9DF	U+9ABB	22929	5687
7364	0x6960	0x8FE9E0	U+9ABE	20003	5688
7365	0x6961	0x8FE9E1	U+9ABF	22930	5689
7366	0x6962	0x8FE9E2	U+9AC1	17198	5690
7367	0x6963	0x8FE9E3	U+9AC3	17199	5691
7368	0x6964	0x8FE9E4	U+9AC6	19002	5692
7369	0x6965	0x8FE9E5	U+9AC8	22931	5693
7370	0x6966	0x8FE9E6	U+9ACE	17200	5694
7371	0x6967	0x8FE9E7	U+9AD0	19003	5695
7372	0x6968	0x8FE9E8	U+9AD2	19004	5696
7373	0x6969	0x8FE9E9	U+9AD5	19005	5697
7374	0x696A	0x8FE9EA	U+9AD6	17201	5698
7375	0x696B	0x8FE9EB	U+9AD7	22932	5699
7376	0x696C	0x8FE9EC	U+9ADB	22933	5700
7377	0x696D	0x8FE9ED	U+9ADC	8706	5701
7378	0x696E	0x8FE9EE	U+9AE0	19006	5702
7379	0x696F	0x8FE9EF	U+9AE4	22934	5703
7380	0x6970	0x8FE9F0	U+9AE5	19007	5704
7381	0x6971	0x8FE9F1	U+9AE7	22935	5705
7382	0x6972	0x8FE9F2	U+9AE9	19008	5706
7383	0x6973	0x8FE9F3	U+9AEC	22936	5707
7384	0x6974	0x8FE9F4	U+9AF2	22937	5708
7385	0x6975	0x8FE9F5	U+9AF3	22938	5709
7386	0x6976	0x8FE9F6	U+9AF5	22939	5710
7387	0x6977	0x8FE9F7	U+9AF9	15323	5711
7388	0x6978	0x8FE9F8	U+9AFA	22940	5712
7389	0x6979	0x8FE9F9	U+9AFD	22941	5713
7390	0x697A	0x8FE9FA	U+9AFF	22942	5714
7391	0x697B	0x8FE9FB	U+9B00	22943	5715
7392	0x697C	0x8FE9FC	U+9B01	20004	5716
7393	0x697D	0x8FE9FD	U+9B02	17202	5717
7394	0x697E	0x8FE9FE	U+9B03	15324	5718
7401	0x6A21	0x8FEAA1	U+9B04	22944	5719
7402	0x6A22	0x8FEAA2	U+9B05	22945	5720
7403	0x6A23	0x8FEAA3	U+9B08	17203	5721
7404	0x6A24	0x8FEAA4	U+9B09	20005	5722
7405	0x6A25	0x8FEAA5	U+9B0B	20006	5723
7406	0x6A26	0x8FEAA6	U+9B0C	19009	5724
7407	0x6A27	0x8FEAA7	U+9B0D	20007	5725
7408	0x6A28	0x8FEAA8	U+9B0E	20008	5726
7409	0x6A29	0x8FEAA9	U+9B10	19010	5727
7410	0x6A2A	0x8FEAAA	U+9B12	19011	5728
7411	0x6A2B	0x8FEAAB	U+9B16	19012	5729
7412	0x6A2C	0x8FEAAC	U+9B19	20009	5730
7413	0x6A2D	0x8FEAAD	U+9B1B	22946	5731
7414	0x6A2E	0x8FEAAE	U+9B1C	19013	5732
7415	0x6A2F	0x8FEAAF	U+9B20	15325	5733
7416	0x6A30	0x8FEAB0	U+9B26	22947	5734
7417	0x6A31	0x8FEAB1	U+9B2B	19014	5735
7418	0x6A32	0x8FEAB2	U+9B2D	17205 (13372)	5736
7419	0x6A33	0x8FEAB3	U+9B33	15326	5737
7420	0x6A34	0x8FEAB4	U+9B34	15327	5738
7421	0x6A35	0x8FEAB5	U+9B35	22948	5739
7422	0x6A36	0x8FEAB6	U+9B37	22949	5740
7423	0x6A37	0x8FEAB7	U+9B39	22950	5741
7424	0x6A38	0x8FEAB8	U+9B3A	22951	5742
7425	0x6A39	0x8FEAB9	U+9B3D	19015	5743
7426	0x6A3A	0x8FEABA	U+9B48	20011	5744
7427	0x6A3B	0x8FEABB	U+9B4B	19017	5745
7428	0x6A3C	0x8FEABC	U+9B4C	22952	5746
7429	0x6A3D	0x8FEABD	U+9B55	20012	5747
7430	0x6A3E	0x8FEABE	U+9B56	22953	5748
7431	0x6A3F	0x8FEABF	U+9B57	22954	5749
7432	0x6A40	0x8FEAC0	U+9B5B	22955	5750
7433	0x6A41	0x8FEAC1	U+9B5E	17206	5751
7434	0x6A42	0x8FEAC2	U+9B61	22956	5752
7435	0x6A43	0x8FEAC3	U+9B63	19018	5753
7436	0x6A44	0x8FEAC4	U+9B65	19019	5754
7437	0x6A45	0x8FEAC5	U+9B66	17207	5755
7438	0x6A46	0x8FEAC6	U+9B68	20013	5756
7439	0x6A47	0x8FEAC7	U+9B6A	22957	5757
7440	0x6A48	0x8FEAC8	U+9B6B	19020	5758
7441	0x6A49	0x8FEAC9	U+9B6C	19021	5759
7442	0x6A4A	0x8FEACA	U+9B6D	22958	5760
7443	0x6A4B	0x8FEACB	U+9B6E	22959	5761
7444	0x6A4C	0x8FEACC	U+9B73	15328	5762
7445	0x6A4D	0x8FEACD	U+9B75	8707	5763
