# JIS X 0208:1997 Database for Adobe-Japan1-6
# Based on UniJIS2004-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version January 29, 2007
#
# Adobe-Japan1-6 CIDs in brackets are those that were originally
# encoded in the UniJIS-UCS2-H CMap file, whose use has been
# deprecated for several years.
#
# Adobe-Japan1-6 CIDs in braces are those that represent the
# default glyphs when using the UniJIS-UTF{8,16,32}-H CMap files,
# which are considered JIS90-savvy.
#
KuTen	2022JP	SJIS	EUCJP	Unicode	Adobe-Japan1-6
1-7169	0x6765	0xE485	0xE7E5	U+8271	6320
1-7170	0x6766	0xE486	0xE7E6	U+8277	6321
1-7171	0x6767	0xE487	0xE7E7	U+8278	6322
1-7172	0x6768	0xE488	0xE7E8	U+827E	6323
1-7173	0x6769	0xE489	0xE7E9	U+828D	6324
1-7174	0x676A	0xE48A	0xE7EA	U+8292	20292 {6325}
1-7175	0x676B	0xE48B	0xE7EB	U+82AB	6326
1-7176	0x676C	0xE48C	0xE7EC	U+829F	6327
1-7177	0x676D	0xE48D	0xE7ED	U+82BB	6328
1-7178	0x676E	0xE48E	0xE7EE	U+82AC	6329
1-7179	0x676F	0xE48F	0xE7EF	U+82E1	6330
1-7180	0x6770	0xE490	0xE7F0	U+82E3	6331
1-7181	0x6771	0xE491	0xE7F1	U+82DF	6332
1-7182	0x6772	0xE492	0xE7F2	U+82D2	6333
1-7183	0x6773	0xE493	0xE7F3	U+82F4	6334
1-7184	0x6774	0xE494	0xE7F4	U+82F3	6335
1-7185	0x6775	0xE495	0xE7F5	U+82FA	6336
1-7186	0x6776	0xE496	0xE7F6	U+8393	6337
1-7187	0x6777	0xE497	0xE7F7	U+8303	6338
1-7188	0x6778	0xE498	0xE7F8	U+82FB	6339
1-7189	0x6779	0xE499	0xE7F9	U+82F9	6340
1-7190	0x677A	0xE49A	0xE7FA	U+82DE	6341
1-7191	0x677B	0xE49B	0xE7FB	U+8306	6342
1-7192	0x677C	0xE49C	0xE7FC	U+82DC	6343
1-7193	0x677D	0xE49D	0xE7FD	U+8309	6344
1-7194	0x677E	0xE49E	0xE7FE	U+82D9	6345
1-7201	0x6821	0xE49F	0xE8A1	U+8335	6346
1-7202	0x6822	0xE4A0	0xE8A2	U+8334	6347
1-7203	0x6823	0xE4A1	0xE8A3	U+8316	6348
1-7204	0x6824	0xE4A2	0xE8A4	U+8332	6349
1-7205	0x6825	0xE4A3	0xE8A5	U+8331	6350
1-7206	0x6826	0xE4A4	0xE8A6	U+8340	6351
1-7207	0x6827	0xE4A5	0xE8A7	U+8339	6352
1-7208	0x6828	0xE4A6	0xE8A8	U+8350	6353
1-7209	0x6829	0xE4A7	0xE8A9	U+8345	6354
1-7210	0x682A	0xE4A8	0xE8AA	U+832F	6355
1-7211	0x682B	0xE4A9	0xE8AB	U+832B	6356
1-7212	0x682C	0xE4AA	0xE8AC	U+8317	6357
1-7213	0x682D	0xE4AB	0xE8AD	U+8318	6358
1-7214	0x682E	0xE4AC	0xE8AE	U+8385	6359
1-7215	0x682F	0xE4AD	0xE8AF	U+839A	6360
1-7216	0x6830	0xE4AE	0xE8B0	U+83AA	6361
1-7217	0x6831	0xE4AF	0xE8B1	U+839F	6362
1-7218	0x6832	0xE4B0	0xE8B2	U+83A2	6363
1-7219	0x6833	0xE4B1	0xE8B3	U+8396	6364
1-7220	0x6834	0xE4B2	0xE8B4	U+8323	6365
1-7221	0x6835	0xE4B3	0xE8B5	U+838E	6366
1-7222	0x6836	0xE4B4	0xE8B6	U+8387	6367
1-7223	0x6837	0xE4B5	0xE8B7	U+838A	6368
1-7224	0x6838	0xE4B6	0xE8B8	U+837C	6369
1-7225	0x6839	0xE4B7	0xE8B9	U+83B5	6370
1-7226	0x683A	0xE4B8	0xE8BA	U+8373	6371
1-7227	0x683B	0xE4B9	0xE8BB	U+8375	6372
1-7228	0x683C	0xE4BA	0xE8BC	U+83A0	6373
1-7229	0x683D	0xE4BB	0xE8BD	U+8389	6374
1-7230	0x683E	0xE4BC	0xE8BE	U+83A8	6375
1-7231	0x683F	0xE4BD	0xE8BF	U+83F4	6376
1-7232	0x6840	0xE4BE	0xE8C0	U+8413	6377
1-7233	0x6841	0xE4BF	0xE8C1	U+83EB	6378
1-7234	0x6842	0xE4C0	0xE8C2	U+83CE	6379
1-7235	0x6843	0xE4C1	0xE8C3	U+83FD	6380
1-7236	0x6844	0xE4C2	0xE8C4	U+8403	6381
1-7237	0x6845	0xE4C3	0xE8C5	U+83D8	6382
1-7238	0x6846	0xE4C4	0xE8C6	U+840B	6383
1-7239	0x6847	0xE4C5	0xE8C7	U+83C1	6384
1-7240	0x6848	0xE4C6	0xE8C8	U+83F7	6385
1-7241	0x6849	0xE4C7	0xE8C9	U+8407	6386
1-7242	0x684A	0xE4C8	0xE8CA	U+83E0	6387
1-7243	0x684B	0xE4C9	0xE8CB	U+83F2	6388
1-7244	0x684C	0xE4CA	0xE8CC	U+840D	6389
1-7245	0x684D	0xE4CB	0xE8CD	U+8422	6390
1-7246	0x684E	0xE4CC	0xE8CE	U+8420	6391
1-7247	0x684F	0xE4CD	0xE8CF	U+83BD	6392
1-7248	0x6850	0xE4CE	0xE8D0	U+8438	6393
1-7249	0x6851	0xE4CF	0xE8D1	U+8506	6394
1-7250	0x6852	0xE4D0	0xE8D2	U+83FB	6395
1-7251	0x6853	0xE4D1	0xE8D3	U+846D	6396
1-7252	0x6854	0xE4D2	0xE8D4	U+842A	6397
1-7253	0x6855	0xE4D3	0xE8D5	U+843C	6398
1-7254	0x6856	0xE4D4	0xE8D6	U+855A	6399
1-7255	0x6857	0xE4D5	0xE8D7	U+8484	6400
1-7256	0x6858	0xE4D6	0xE8D8	U+8477	6401
1-7257	0x6859	0xE4D7	0xE8D9	U+846B	6402
1-7258	0x685A	0xE4D8	0xE8DA	U+84AD	6403
1-7259	0x685B	0xE4D9	0xE8DB	U+846E	6404
1-7260	0x685C	0xE4DA	0xE8DC	U+8482	6405
1-7261	0x685D	0xE4DB	0xE8DD	U+8469	6406
1-7262	0x685E	0xE4DC	0xE8DE	U+8446	6407
1-7263	0x685F	0xE4DD	0xE8DF	U+842C	6408
1-7264	0x6860	0xE4DE	0xE8E0	U+846F	6409
1-7265	0x6861	0xE4DF	0xE8E1	U+8479	6410
1-7266	0x6862	0xE4E0	0xE8E2	U+8435	6411
1-7267	0x6863	0xE4E1	0xE8E3	U+84CA	6412
1-7268	0x6864	0xE4E2	0xE8E4	U+8462	6413
1-7269	0x6865	0xE4E3	0xE8E5	U+84B9	6414
1-7270	0x6866	0xE4E4	0xE8E6	U+84BF	6415
1-7271	0x6867	0xE4E5	0xE8E7	U+849F	6416
1-7272	0x6868	0xE4E6	0xE8E8	U+84D9	6417
1-7273	0x6869	0xE4E7	0xE8E9	U+84CD	6418
1-7274	0x686A	0xE4E8	0xE8EA	U+84BB	6419
1-7275	0x686B	0xE4E9	0xE8EB	U+84DA	6420
1-7276	0x686C	0xE4EA	0xE8EC	U+84D0	6421
1-7277	0x686D	0xE4EB	0xE8ED	U+84C1	6422
1-7278	0x686E	0xE4EC	0xE8EE	U+84C6	6423
1-7279	0x686F	0xE4ED	0xE8EF	U+84D6	6424
1-7280	0x6870	0xE4EE	0xE8F0	U+84A1	6425
1-7281	0x6871	0xE4EF	0xE8F1	U+8521	6426
1-7282	0x6872	0xE4F0	0xE8F2	U+84FF	6427
1-7283	0x6873	0xE4F1	0xE8F3	U+84F4	6428
1-7284	0x6874	0xE4F2	0xE8F4	U+8517	6429
1-7285	0x6875	0xE4F3	0xE8F5	U+8518	6430
1-7286	0x6876	0xE4F4	0xE8F6	U+852C	6431
1-7287	0x6877	0xE4F5	0xE8F7	U+851F	6432
1-7288	0x6878	0xE4F6	0xE8F8	U+8515	6433
1-7289	0x6879	0xE4F7	0xE8F9	U+8514	6434
1-7290	0x687A	0xE4F8	0xE8FA	U+84FC	6435
1-7291	0x687B	0xE4F9	0xE8FB	U+8540	6436
1-7292	0x687C	0xE4FA	0xE8FC	U+8563	6437
1-7293	0x687D	0xE4FB	0xE8FD	U+8558	6438
1-7294	0x687E	0xE4FC	0xE8FE	U+8548	6439
1-7301	0x6921	0xE540	0xE9A1	U+8541	6440
1-7302	0x6922	0xE541	0xE9A2	U+8602	6441
1-7303	0x6923	0xE542	0xE9A3	U+854B	6442
1-7304	0x6924	0xE543	0xE9A4	U+8555	6443
1-7305	0x6925	0xE544	0xE9A5	U+8580	6444
1-7306	0x6926	0xE545	0xE9A6	U+85A4	6445
1-7307	0x6927	0xE546	0xE9A7	U+8588	6446
1-7308	0x6928	0xE547	0xE9A8	U+8591	6447
1-7309	0x6929	0xE548	0xE9A9	U+858A	6448
1-7310	0x692A	0xE549	0xE9AA	U+85A8	6449
1-7311	0x692B	0xE54A	0xE9AB	U+856D	6450
1-7312	0x692C	0xE54B	0xE9AC	U+8594	6451
1-7313	0x692D	0xE54C	0xE9AD	U+859B	6452
1-7314	0x692E	0xE54D	0xE9AE	U+85EA	6453
1-7315	0x692F	0xE54E	0xE9AF	U+8587	6454
1-7316	0x6930	0xE54F	0xE9B0	U+859C	6455
1-7317	0x6931	0xE550	0xE9B1	U+8577	6456
1-7318	0x6932	0xE551	0xE9B2	U+857E	6457
1-7319	0x6933	0xE552	0xE9B3	U+8590	6458
1-7320	0x6934	0xE553	0xE9B4	U+85C9	6459
1-7321	0x6935	0xE554	0xE9B5	U+85BA	6460
1-7322	0x6936	0xE555	0xE9B6	U+85CF	6461
1-7323	0x6937	0xE556	0xE9B7	U+85B9	6462
1-7324	0x6938	0xE557	0xE9B8	U+85D0	6463
1-7325	0x6939	0xE558	0xE9B9	U+85D5	6464
1-7326	0x693A	0xE559	0xE9BA	U+85DD	6465
1-7327	0x693B	0xE55A	0xE9BB	U+85E5	6466
1-7328	0x693C	0xE55B	0xE9BC	U+85DC	6467
1-7329	0x693D	0xE55C	0xE9BD	U+85F9	6468
1-7330	0x693E	0xE55D	0xE9BE	U+860A	6469
1-7331	0x693F	0xE55E	0xE9BF	U+8613	6470
1-7332	0x6940	0xE55F	0xE9C0	U+860B	6471
1-7333	0x6941	0xE560	0xE9C1	U+85FE	6472
1-7334	0x6942	0xE561	0xE9C2	U+85FA	6473
1-7335	0x6943	0xE562	0xE9C3	U+8606	6474
1-7336	0x6944	0xE563	0xE9C4	U+8622	6475
1-7337	0x6945	0xE564	0xE9C5	U+861A	6476
1-7338	0x6946	0xE565	0xE9C6	U+8630	6477
1-7339	0x6947	0xE566	0xE9C7	U+863F	6478
1-7340	0x6948	0xE567	0xE9C8	U+864D	6479
1-7341	0x6949	0xE568	0xE9C9	U+4E55	6480
1-7342	0x694A	0xE569	0xE9CA	U+8654	20274 {6481}
1-7343	0x694B	0xE56A	0xE9CB	U+865F	6482
1-7344	0x694C	0xE56B	0xE9CC	U+8667	6483
1-7345	0x694D	0xE56C	0xE9CD	U+8671	6484
1-7346	0x694E	0xE56D	0xE9CE	U+8693	6485
1-7347	0x694F	0xE56E	0xE9CF	U+86A3	6486
1-7348	0x6950	0xE56F	0xE9D0	U+86A9	6487
1-7349	0x6951	0xE570	0xE9D1	U+86AA	6488
1-7350	0x6952	0xE571	0xE9D2	U+868B	6489
1-7351	0x6953	0xE572	0xE9D3	U+868C	6490
1-7352	0x6954	0xE573	0xE9D4	U+86B6	6491
1-7353	0x6955	0xE574	0xE9D5	U+86AF	6492
1-7354	0x6956	0xE575	0xE9D6	U+86C4	6493
1-7355	0x6957	0xE576	0xE9D7	U+86C6	6494
1-7356	0x6958	0xE577	0xE9D8	U+86B0	6495
1-7357	0x6959	0xE578	0xE9D9	U+86C9	6496
1-7358	0x695A	0xE579	0xE9DA	U+8823	6497
1-7359	0x695B	0xE57A	0xE9DB	U+86AB	6498
1-7360	0x695C	0xE57B	0xE9DC	U+86D4	6499
1-7361	0x695D	0xE57C	0xE9DD	U+86DE	6500
1-7362	0x695E	0xE57D	0xE9DE	U+86E9	6501
1-7363	0x695F	0xE57E	0xE9DF	U+86EC	6502
1-7364	0x6960	0xE580	0xE9E0	U+86DF	6503
1-7365	0x6961	0xE581	0xE9E1	U+86DB	6504
1-7366	0x6962	0xE582	0xE9E2	U+86EF	6505
1-7367	0x6963	0xE583	0xE9E3	U+8712	6506
1-7368	0x6964	0xE584	0xE9E4	U+8706	6507
1-7369	0x6965	0xE585	0xE9E5	U+8708	6508
1-7370	0x6966	0xE586	0xE9E6	U+8700	6509
1-7371	0x6967	0xE587	0xE9E7	U+8703	20296 {6510}
1-7372	0x6968	0xE588	0xE9E8	U+86FB	6511
1-7373	0x6969	0xE589	0xE9E9	U+8711	6512
1-7374	0x696A	0xE58A	0xE9EA	U+8709	6513
1-7375	0x696B	0xE58B	0xE9EB	U+870D	6514
1-7376	0x696C	0xE58C	0xE9EC	U+86F9	6515
1-7377	0x696D	0xE58D	0xE9ED	U+870A	6516
1-7378	0x696E	0xE58E	0xE9EE	U+8734	6517
1-7379	0x696F	0xE58F	0xE9EF	U+873F	6518
1-7380	0x6970	0xE590	0xE9F0	U+8737	6519
1-7381	0x6971	0xE591	0xE9F1	U+873B	6520
1-7382	0x6972	0xE592	0xE9F2	U+8725	6521
1-7383	0x6973	0xE593	0xE9F3	U+8729	6522
1-7384	0x6974	0xE594	0xE9F4	U+871A	6523
1-7385	0x6975	0xE595	0xE9F5	U+8760	6524
1-7386	0x6976	0xE596	0xE9F6	U+875F	6525
1-7387	0x6977	0xE597	0xE9F7	U+8778	6526
1-7388	0x6978	0xE598	0xE9F8	U+874C	6527
1-7389	0x6979	0xE599	0xE9F9	U+874E	6528
1-7390	0x697A	0xE59A	0xE9FA	U+8774	6529
1-7391	0x697B	0xE59B	0xE9FB	U+8757	6530
1-7392	0x697C	0xE59C	0xE9FC	U+8768	6531
1-7393	0x697D	0xE59D	0xE9FD	U+876E	6532
1-7394	0x697E	0xE59E	0xE9FE	U+8759	6533
1-7401	0x6A21	0xE59F	0xEAA1	U+8753	6534
1-7402	0x6A22	0xE5A0	0xEAA2	U+8763	6535
1-7403	0x6A23	0xE5A1	0xEAA3	U+876A	6536
1-7404	0x6A24	0xE5A2	0xEAA4	U+8805	20295 {6537}
1-7405	0x6A25	0xE5A3	0xEAA5	U+87A2	6538
1-7406	0x6A26	0xE5A4	0xEAA6	U+879F	6539
1-7407	0x6A27	0xE5A5	0xEAA7	U+8782	6540
1-7408	0x6A28	0xE5A6	0xEAA8	U+87AF	6541
1-7409	0x6A29	0xE5A7	0xEAA9	U+87CB	6542
1-7410	0x6A2A	0xE5A8	0xEAAA	U+87BD	6543
1-7411	0x6A2B	0xE5A9	0xEAAB	U+87C0	6544
1-7412	0x6A2C	0xE5AA	0xEAAC	U+87D0	6545
1-7413	0x6A2D	0xE5AB	0xEAAD	U+96D6	6546
1-7414	0x6A2E	0xE5AC	0xEAAE	U+87AB	6547
1-7415	0x6A2F	0xE5AD	0xEAAF	U+87C4	6548
1-7416	0x6A30	0xE5AE	0xEAB0	U+87B3	6549
1-7417	0x6A31	0xE5AF	0xEAB1	U+87C7	6550
1-7418	0x6A32	0xE5B0	0xEAB2	U+87C6	6551
1-7419	0x6A33	0xE5B1	0xEAB3	U+87BB	6552
1-7420	0x6A34	0xE5B2	0xEAB4	U+87EF	6553
1-7421	0x6A35	0xE5B3	0xEAB5	U+87F2	6554
1-7422	0x6A36	0xE5B4	0xEAB6	U+87E0	6555
1-7423	0x6A37	0xE5B5	0xEAB7	U+880F	6556
1-7424	0x6A38	0xE5B6	0xEAB8	U+880D	6557
1-7425	0x6A39	0xE5B7	0xEAB9	U+87FE	6558
1-7426	0x6A3A	0xE5B8	0xEABA	U+87F6	6559
1-7427	0x6A3B	0xE5B9	0xEABB	U+87F7	6560
1-7428	0x6A3C	0xE5BA	0xEABC	U+880E	6561
1-7429	0x6A3D	0xE5BB	0xEABD	U+87D2	6562
1-7430	0x6A3E	0xE5BC	0xEABE	U+8811	6563
1-7431	0x6A3F	0xE5BD	0xEABF	U+8816	6564
1-7432	0x6A40	0xE5BE	0xEAC0	U+8815	6565
1-7433	0x6A41	0xE5BF	0xEAC1	U+8822	6566
1-7434	0x6A42	0xE5C0	0xEAC2	U+8821	6567
1-7435	0x6A43	0xE5C1	0xEAC3	U+8831	6568
1-7436	0x6A44	0xE5C2	0xEAC4	U+8836	6569
1-7437	0x6A45	0xE5C3	0xEAC5	U+8839	6570
1-7438	0x6A46	0xE5C4	0xEAC6	U+8827	6571
1-7439	0x6A47	0xE5C5	0xEAC7	U+883B	6572
1-7440	0x6A48	0xE5C6	0xEAC8	U+8844	6573
1-7441	0x6A49	0xE5C7	0xEAC9	U+8842	6574
1-7442	0x6A4A	0xE5C8	0xEACA	U+8852	6575
1-7443	0x6A4B	0xE5C9	0xEACB	U+8859	6576
1-7444	0x6A4C	0xE5CA	0xEACC	U+885E	6577
1-7445	0x6A4D	0xE5CB	0xEACD	U+8862	6578
1-7446	0x6A4E	0xE5CC	0xEACE	U+886B	6579
1-7447	0x6A4F	0xE5CD	0xEACF	U+8881	6580
1-7448	0x6A50	0xE5CE	0xEAD0	U+887E	6581
1-7449	0x6A51	0xE5CF	0xEAD1	U+889E	6582
1-7450	0x6A52	0xE5D0	0xEAD2	U+8875	6583
1-7451	0x6A53	0xE5D1	0xEAD3	U+887D	6584
1-7452	0x6A54	0xE5D2	0xEAD4	U+88B5	6585
1-7453	0x6A55	0xE5D3	0xEAD5	U+8872	6586
1-7454	0x6A56	0xE5D4	0xEAD6	U+8882	6587
1-7455	0x6A57	0xE5D5	0xEAD7	U+8897	6588
1-7456	0x6A58	0xE5D6	0xEAD8	U+8892	6589
1-7457	0x6A59	0xE5D7	0xEAD9	U+88AE	6590
1-7458	0x6A5A	0xE5D8	0xEADA	U+8899	6591
1-7459	0x6A5B	0xE5D9	0xEADB	U+88A2	6592
1-7460	0x6A5C	0xE5DA	0xEADC	U+888D	6593
1-7461	0x6A5D	0xE5DB	0xEADD	U+88A4	6594
1-7462	0x6A5E	0xE5DC	0xEADE	U+88B0	6595
1-7463	0x6A5F	0xE5DD	0xEADF	U+88BF	6596
1-7464	0x6A60	0xE5DE	0xEAE0	U+88B1	6597
1-7465	0x6A61	0xE5DF	0xEAE1	U+88C3	6598
1-7466	0x6A62	0xE5E0	0xEAE2	U+88C4	6599
1-7467	0x6A63	0xE5E1	0xEAE3	U+88D4	6600
1-7468	0x6A64	0xE5E2	0xEAE4	U+88D8	6601
1-7469	0x6A65	0xE5E3	0xEAE5	U+88D9	6602
1-7470	0x6A66	0xE5E4	0xEAE6	U+88DD	6603
1-7471	0x6A67	0xE5E5	0xEAE7	U+88F9	6604
1-7472	0x6A68	0xE5E6	0xEAE8	U+8902	6605
1-7473	0x6A69	0xE5E7	0xEAE9	U+88FC	6606
1-7474	0x6A6A	0xE5E8	0xEAEA	U+88F4	6607
1-7475	0x6A6B	0xE5E9	0xEAEB	U+88E8	6608
1-7476	0x6A6C	0xE5EA	0xEAEC	U+88F2	6609
1-7477	0x6A6D	0xE5EB	0xEAED	U+8904	6610
1-7478	0x6A6E	0xE5EC	0xEAEE	U+890C	6611
1-7479	0x6A6F	0xE5ED	0xEAEF	U+890A	6612
1-7480	0x6A70	0xE5EE	0xEAF0	U+8913	6613
1-7481	0x6A71	0xE5EF	0xEAF1	U+8943	6614
1-7482	0x6A72	0xE5F0	0xEAF2	U+891E	6615
1-7483	0x6A73	0xE5F1	0xEAF3	U+8925	6616
1-7484	0x6A74	0xE5F2	0xEAF4	U+892A	6617
1-7485	0x6A75	0xE5F3	0xEAF5	U+892B	6618
1-7486	0x6A76	0xE5F4	0xEAF6	U+8941	6619
1-7487	0x6A77	0xE5F5	0xEAF7	U+8944	6620
1-7488	0x6A78	0xE5F6	0xEAF8	U+893B	6621
1-7489	0x6A79	0xE5F7	0xEAF9	U+8936	6622
1-7490	0x6A7A	0xE5F8	0xEAFA	U+8938	6623
1-7491	0x6A7B	0xE5F9	0xEAFB	U+894C	6624
1-7492	0x6A7C	0xE5FA	0xEAFC	U+891D	6625
1-7493	0x6A7D	0xE5FB	0xEAFD	U+8960	6626
1-7494	0x6A7E	0xE5FC	0xEAFE	U+895E	6627
1-7501	0x6B21	0xE640	0xEBA1	U+8966	6628
1-7502	0x6B22	0xE641	0xEBA2	U+8964	6629
1-7503	0x6B23	0xE642	0xEBA3	U+896D	6630
1-7504	0x6B24	0xE643	0xEBA4	U+896A	6631
1-7505	0x6B25	0xE644	0xEBA5	U+896F	6632
1-7506	0x6B26	0xE645	0xEBA6	U+8974	6633
1-7507	0x6B27	0xE646	0xEBA7	U+8977	6634
1-7508	0x6B28	0xE647	0xEBA8	U+897E	6635
1-7509	0x6B29	0xE648	0xEBA9	U+8983	6636
1-7510	0x6B2A	0xE649	0xEBAA	U+8988	6637
1-7511	0x6B2B	0xE64A	0xEBAB	U+898A	6638
1-7512	0x6B2C	0xE64B	0xEBAC	U+8993	6639
1-7513	0x6B2D	0xE64C	0xEBAD	U+8998	6640
1-7514	0x6B2E	0xE64D	0xEBAE	U+89A1	6641
1-7515	0x6B2F	0xE64E	0xEBAF	U+89A9	6642
1-7516	0x6B30	0xE64F	0xEBB0	U+89A6	6643
1-7517	0x6B31	0xE650	0xEBB1	U+89AC	6644
1-7518	0x6B32	0xE651	0xEBB2	U+89AF	6645
1-7519	0x6B33	0xE652	0xEBB3	U+89B2	6646
1-7520	0x6B34	0xE653	0xEBB4	U+89BA	6647
1-7521	0x6B35	0xE654	0xEBB5	U+89BD	6648
1-7522	0x6B36	0xE655	0xEBB6	U+89BF	6649
1-7523	0x6B37	0xE656	0xEBB7	U+89C0	6650
1-7524	0x6B38	0xE657	0xEBB8	U+89DA	6651
1-7525	0x6B39	0xE658	0xEBB9	U+89DC	6652
1-7526	0x6B3A	0xE659	0xEBBA	U+89DD	6653
1-7527	0x6B3B	0xE65A	0xEBBB	U+89E7	6654
1-7528	0x6B3C	0xE65B	0xEBBC	U+89F4	6655
1-7529	0x6B3D	0xE65C	0xEBBD	U+89F8	6656
1-7530	0x6B3E	0xE65D	0xEBBE	U+8A03	6657
1-7531	0x6B3F	0xE65E	0xEBBF	U+8A16	6658
1-7532	0x6B40	0xE65F	0xEBC0	U+8A10	6659
1-7533	0x6B41	0xE660	0xEBC1	U+8A0C	6660
1-7534	0x6B42	0xE661	0xEBC2	U+8A1B	6661
1-7535	0x6B43	0xE662	0xEBC3	U+8A1D	20268 {6662}
1-7536	0x6B44	0xE663	0xEBC4	U+8A25	6663
1-7537	0x6B45	0xE664	0xEBC5	U+8A36	6664
1-7538	0x6B46	0xE665	0xEBC6	U+8A41	6665
1-7539	0x6B47	0xE666	0xEBC7	U+8A5B	6666
1-7540	0x6B48	0xE667	0xEBC8	U+8A52	6667
1-7541	0x6B49	0xE668	0xEBC9	U+8A46	6668
1-7542	0x6B4A	0xE669	0xEBCA	U+8A48	6669
1-7543	0x6B4B	0xE66A	0xEBCB	U+8A7C	6670
1-7544	0x6B4C	0xE66B	0xEBCC	U+8A6D	6671
1-7545	0x6B4D	0xE66C	0xEBCD	U+8A6C	6672
1-7546	0x6B4E	0xE66D	0xEBCE	U+8A62	6673
1-7547	0x6B4F	0xE66E	0xEBCF	U+8A85	6674
1-7548	0x6B50	0xE66F	0xEBD0	U+8A82	6675
1-7549	0x6B51	0xE670	0xEBD1	U+8A84	6676
1-7550	0x6B52	0xE671	0xEBD2	U+8AA8	6677
1-7551	0x6B53	0xE672	0xEBD3	U+8AA1	6678
1-7552	0x6B54	0xE673	0xEBD4	U+8A91	6679
1-7553	0x6B55	0xE674	0xEBD5	U+8AA5	6680
1-7554	0x6B56	0xE675	0xEBD6	U+8AA6	6681
1-7555	0x6B57	0xE676	0xEBD7	U+8A9A	6682
1-7556	0x6B58	0xE677	0xEBD8	U+8AA3	6683
1-7557	0x6B59	0xE678	0xEBD9	U+8AC4	6684
1-7558	0x6B5A	0xE679	0xEBDA	U+8ACD	6685
1-7559	0x6B5B	0xE67A	0xEBDB	U+8AC2	6686
1-7560	0x6B5C	0xE67B	0xEBDC	U+8ADA	6687
1-7561	0x6B5D	0xE67C	0xEBDD	U+8AEB	6688
1-7562	0x6B5E	0xE67D	0xEBDE	U+8AF3	6689
1-7563	0x6B5F	0xE67E	0xEBDF	U+8AE7	6690
1-7564	0x6B60	0xE680	0xEBE0	U+8AE4	6691
1-7565	0x6B61	0xE681	0xEBE1	U+8AF1	6692
1-7566	0x6B62	0xE682	0xEBE2	U+8B14	6693
1-7567	0x6B63	0xE683	0xEBE3	U+8AE0	6694
1-7568	0x6B64	0xE684	0xEBE4	U+8AE2	6695
1-7569	0x6B65	0xE685	0xEBE5	U+8AF7	6696
1-7570	0x6B66	0xE686	0xEBE6	U+8ADE	6697
1-7571	0x6B67	0xE687	0xEBE7	U+8ADB	6698
1-7572	0x6B68	0xE688	0xEBE8	U+8B0C	6699
1-7573	0x6B69	0xE689	0xEBE9	U+8B07	6700
1-7574	0x6B6A	0xE68A	0xEBEA	U+8B1A	6701
1-7575	0x6B6B	0xE68B	0xEBEB	U+8AE1	6702
1-7576	0x6B6C	0xE68C	0xEBEC	U+8B16	6703
1-7577	0x6B6D	0xE68D	0xEBED	U+8B10	6704
1-7578	0x6B6E	0xE68E	0xEBEE	U+8B17	6705
1-7579	0x6B6F	0xE68F	0xEBEF	U+8B20	6706
1-7580	0x6B70	0xE690	0xEBF0	U+8B33	6707
1-7581	0x6B71	0xE691	0xEBF1	U+97AB	6708
1-7582	0x6B72	0xE692	0xEBF2	U+8B26	6709
1-7583	0x6B73	0xE693	0xEBF3	U+8B2B	6710
1-7584	0x6B74	0xE694	0xEBF4	U+8B3E	6711
1-7585	0x6B75	0xE695	0xEBF5	U+8B28	6712
1-7586	0x6B76	0xE696	0xEBF6	U+8B41	6713
1-7587	0x6B77	0xE697	0xEBF7	U+8B4C	6714
1-7588	0x6B78	0xE698	0xEBF8	U+8B4F	6715
1-7589	0x6B79	0xE699	0xEBF9	U+8B4E	6716
1-7590	0x6B7A	0xE69A	0xEBFA	U+8B49	6717
1-7591	0x6B7B	0xE69B	0xEBFB	U+8B56	6718
1-7592	0x6B7C	0xE69C	0xEBFC	U+8B5B	6719
1-7593	0x6B7D	0xE69D	0xEBFD	U+8B5A	6720
1-7594	0x6B7E	0xE69E	0xEBFE	U+8B6B	6721
1-7601	0x6C21	0xE69F	0xECA1	U+8B5F	6722
1-7602	0x6C22	0xE6A0	0xECA2	U+8B6C	6723
1-7603	0x6C23	0xE6A1	0xECA3	U+8B6F	6724
1-7604	0x6C24	0xE6A2	0xECA4	U+8B74	6725
1-7605	0x6C25	0xE6A3	0xECA5	U+8B7D	6726
1-7606	0x6C26	0xE6A4	0xECA6	U+8B80	6727
1-7607	0x6C27	0xE6A5	0xECA7	U+8B8C	6728
1-7608	0x6C28	0xE6A6	0xECA8	U+8B8E	6729
1-7609	0x6C29	0xE6A7	0xECA9	U+8B92	6730
1-7610	0x6C2A	0xE6A8	0xECAA	U+8B93	6731
1-7611	0x6C2B	0xE6A9	0xECAB	U+8B96	6732
1-7612	0x6C2C	0xE6AA	0xECAC	U+8B99	6733
1-7613	0x6C2D	0xE6AB	0xECAD	U+8B9A	6734
1-7614	0x6C2E	0xE6AC	0xECAE	U+8C3A	6735
1-7615	0x6C2F	0xE6AD	0xECAF	U+8C41	6736
1-7616	0x6C30	0xE6AE	0xECB0	U+8C3F	6737
1-7617	0x6C31	0xE6AF	0xECB1	U+8C48	6738
1-7618	0x6C32	0xE6B0	0xECB2	U+8C4C	6739
1-7619	0x6C33	0xE6B1	0xECB3	U+8C4E	6740
1-7620	0x6C34	0xE6B2	0xECB4	U+8C50	6741
1-7621	0x6C35	0xE6B3	0xECB5	U+8C55	6742
