# JIS X 0213:2004 Database for Adobe-Japan1-6
# Based on UniJIS-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version June 6, 2007
#
# Adobe-Japan1-6 CIDs in parentheses are those that are encoded in the
# "UniJISX0213-UTF32-H" CMap file, which is based on the Mac OS X
# "Hiragino" fonts, and are generally for proportional symbols.
#
# Adobe-Japan1-6 CIDs in braces are those that represent the
# prototypical glyphs from the JIS X 0213:2004 standard, and are
# specific to Adobe-Japan1-6 (that is, they are above CID=20316). They
# are made accessible through the OpenType 'jp04' GSUB feature.
#
# Adobe-Japan1-6 CIDs in brackets are those that represent the
# combination of two CIDs that represent the Unicode
# representation, and are thus not directly encoded according to
# Unicode. The Unicode representation has two values, separated 
# by a colon. They are made accessible through the OpenType 'ccmp'
# GSUB feature.
#
# The ten characters added for JIS X 0213:2004 are at the very end of
# the file, for easy identification.
#
KuTen	2022JP	SJIS	EUCJP	Unicode	Adobe-Japan1-6
2-8809	0x7829	0xF9A7	0x8FF8A9	U+27615	18637
2-8810	0x782A	0xF9A8	0x8FF8AA	U+27614	18638
2-8811	0x782B	0xF9A9	0x8FF8AB	U+8869	18639
2-8812	0x782C	0xF9AA	0x8FF8AC	U+27631	18640
2-8813	0x782D	0xF9AB	0x8FF8AD	U+886F	18641
2-8814	0x782E	0xF9AC	0x8FF8AE	U+88A0	18642
2-8815	0x782F	0xF9AD	0x8FF8AF	U+88BC	18643
2-8816	0x7830	0xF9AE	0x8FF8B0	U+88BD	15117
2-8817	0x7831	0xF9AF	0x8FF8B1	U+88BE	15118
2-8818	0x7832	0xF9B0	0x8FF8B2	U+88C0	18644
2-8819	0x7833	0xF9B1	0x8FF8B3	U+88D2	15120
2-8820	0x7834	0xF9B2	0x8FF8B4	U+27693	18645
2-8821	0x7835	0xF9B3	0x8FF8B5	U+88D1	18646
2-8822	0x7836	0xF9B4	0x8FF8B6	U+88D3	18647
2-8823	0x7837	0xF9B5	0x8FF8B7	U+88DB	15121
2-8824	0x7838	0xF9B6	0x8FF8B8	U+88F0	15122
2-8825	0x7839	0xF9B7	0x8FF8B9	U+88F1	15123
2-8826	0x783A	0xF9B8	0x8FF8BA	U+4641	18648
2-8827	0x783B	0xF9B9	0x8FF8BB	U+8901	18649
2-8828	0x783C	0xF9BA	0x8FF8BC	U+2770E	18650
2-8829	0x783D	0xF9BB	0x8FF8BD	U+8937	18651
2-8830	0x783E	0xF9BC	0x8FF8BE	U+27723	18652
2-8831	0x783F	0xF9BD	0x8FF8BF	U+8942	18653
2-8832	0x7840	0xF9BE	0x8FF8C0	U+8945	18654
2-8833	0x7841	0xF9BF	0x8FF8C1	U+8949	18655
2-8834	0x7842	0xF9C0	0x8FF8C2	U+27752	18656
2-8835	0x7843	0xF9C1	0x8FF8C3	U+4665	15438
2-8836	0x7844	0xF9C2	0x8FF8C4	U+8962	18657
2-8837	0x7845	0xF9C3	0x8FF8C5	U+8980	13870
2-8838	0x7846	0xF9C4	0x8FF8C6	U+8989	18658
2-8839	0x7847	0xF9C5	0x8FF8C7	U+8990	18659
2-8840	0x7848	0xF9C6	0x8FF8C8	U+899F	18660
2-8841	0x7849	0xF9C7	0x8FF8C9	U+89B0	18661
2-8842	0x784A	0xF9C8	0x8FF8CA	U+89B7	18662
2-8843	0x784B	0xF9C9	0x8FF8CB	U+89D6	15133
2-8844	0x784C	0xF9CA	0x8FF8CC	U+89D8	18663
2-8845	0x784D	0xF9CB	0x8FF8CD	U+89EB	18664
2-8846	0x784E	0xF9CC	0x8FF8CE	U+46A1	18665
2-8847	0x784F	0xF9CD	0x8FF8CF	U+89F1	15135
2-8848	0x7850	0xF9CE	0x8FF8D0	U+89F3	18666
2-8849	0x7851	0xF9CF	0x8FF8D1	U+89FD	18667
2-8850	0x7852	0xF9D0	0x8FF8D2	U+89FF	18668
2-8851	0x7853	0xF9D1	0x8FF8D3	U+46AF	18669
2-8852	0x7854	0xF9D2	0x8FF8D4	U+8A11	18670
2-8853	0x7855	0xF9D3	0x8FF8D5	U+8A14	18671
2-8854	0x7856	0xF9D4	0x8FF8D6	U+27985	18672
2-8855	0x7857	0xF9D5	0x8FF8D7	U+8A21	18673
2-8856	0x7858	0xF9D6	0x8FF8D8	U+8A35	18674
2-8857	0x7859	0xF9D7	0x8FF8D9	U+8A3E	18675
2-8858	0x785A	0xF9D8	0x8FF8DA	U+8A45	18676
2-8859	0x785B	0xF9D9	0x8FF8DB	U+8A4D	18677
2-8860	0x785C	0xF9DA	0x8FF8DC	U+8A58	18678
2-8861	0x785D	0xF9DB	0x8FF8DD	U+8AAE	18679
2-8862	0x785E	0xF9DC	0x8FF8DE	U+8A90	18680
2-8863	0x785F	0xF9DD	0x8FF8DF	U+8AB7	18681
2-8864	0x7860	0xF9DE	0x8FF8E0	U+8ABE	8620
2-8865	0x7861	0xF9DF	0x8FF8E1	U+8AD7	18682
2-8866	0x7862	0xF9E0	0x8FF8E2	U+8AFC	18683
2-8867	0x7863	0xF9E1	0x8FF8E3	U+27A84	18684
2-8868	0x7864	0xF9E2	0x8FF8E4	U+8B0A	18685
2-8869	0x7865	0xF9E3	0x8FF8E5	U+8B05	18686
2-8870	0x7866	0xF9E4	0x8FF8E6	U+8B0D	18687
2-8871	0x7867	0xF9E5	0x8FF8E7	U+8B1C	18688
2-8872	0x7868	0xF9E6	0x8FF8E8	U+8B1F	15143
2-8873	0x7869	0xF9E7	0x8FF8E9	U+8B2D	18689
2-8874	0x786A	0xF9E8	0x8FF8EA	U+8B43	15145
2-8875	0x786B	0xF9E9	0x8FF8EB	U+470C	18690
2-8876	0x786C	0xF9EA	0x8FF8EC	U+8B51	18691
2-8877	0x786D	0xF9EB	0x8FF8ED	U+8B5E	18692
2-8878	0x786E	0xF9EC	0x8FF8EE	U+8B76	18693
2-8879	0x786F	0xF9ED	0x8FF8EF	U+8B7F	8625 {21074}
2-8880	0x7870	0xF9EE	0x8FF8F0	U+8B81	18694
2-8881	0x7871	0xF9EF	0x8FF8F1	U+8B8B	18695
2-8882	0x7872	0xF9F0	0x8FF8F2	U+8B94	18696
2-8883	0x7873	0xF9F1	0x8FF8F3	U+8B95	18697
2-8884	0x7874	0xF9F2	0x8FF8F4	U+8B9C	15148
2-8885	0x7875	0xF9F3	0x8FF8F5	U+8B9E	15149
2-8886	0x7876	0xF9F4	0x8FF8F6	U+8C39	18698
2-8887	0x7877	0xF9F5	0x8FF8F7	U+27BB3	18699
2-8888	0x7878	0xF9F6	0x8FF8F8	U+8C3D	18700
2-8889	0x7879	0xF9F7	0x8FF8F9	U+27BBE	18701
2-8890	0x787A	0xF9F8	0x8FF8FA	U+27BC7	18702
2-8891	0x787B	0xF9F9	0x8FF8FB	U+8C45	18703
2-8892	0x787C	0xF9FA	0x8FF8FC	U+8C47	15150
2-8893	0x787D	0xF9FB	0x8FF8FD	U+8C4F	18704
2-8894	0x787E	0xF9FC	0x8FF8FE	U+8C54	15151
2-8901	0x7921	0xFA40	0x8FF9A1	U+8C57	18705
2-8902	0x7922	0xFA41	0x8FF9A2	U+8C69	18706
2-8903	0x7923	0xFA42	0x8FF9A3	U+8C6D	18707
2-8904	0x7924	0xFA43	0x8FF9A4	U+8C73	15152
2-8905	0x7925	0xFA44	0x8FF9A5	U+27CB8	18708
2-8906	0x7926	0xFA45	0x8FF9A6	U+8C93	18709
2-8907	0x7927	0xFA46	0x8FF9A7	U+8C92	18710
2-8908	0x7928	0xFA47	0x8FF9A8	U+8C99	18711
2-8909	0x7929	0xFA48	0x8FF9A9	U+4764	18712
2-8910	0x792A	0xFA49	0x8FF9AA	U+8C9B	18713
2-8911	0x792B	0xFA4A	0x8FF9AB	U+8CA4	15153
2-8912	0x792C	0xFA4B	0x8FF9AC	U+8CD6	18714
2-8913	0x792D	0xFA4C	0x8FF9AD	U+8CD5	18715
2-8914	0x792E	0xFA4D	0x8FF9AE	U+8CD9	15154
2-8915	0x792F	0xFA4E	0x8FF9AF	U+27DA0	18716
2-8916	0x7930	0xFA4F	0x8FF9B0	U+8CF0	8626
2-8917	0x7931	0xFA50	0x8FF9B1	U+8CF1	18717
2-8918	0x7932	0xFA51	0x8FF9B2	U+27E10	18718
2-8919	0x7933	0xFA52	0x8FF9B3	U+8D09	18719
2-8920	0x7934	0xFA53	0x8FF9B4	U+8D0E	18720
2-8921	0x7935	0xFA54	0x8FF9B5	U+8D6C	15160
2-8922	0x7936	0xFA55	0x8FF9B6	U+8D84	15161
2-8923	0x7937	0xFA56	0x8FF9B7	U+8D95	15163
2-8924	0x7938	0xFA57	0x8FF9B8	U+8DA6	15164
2-8925	0x7939	0xFA58	0x8FF9B9	U+27FB7	13898
2-8926	0x793A	0xFA59	0x8FF9BA	U+8DC6	15165
2-8927	0x793B	0xFA5A	0x8FF9BB	U+8DC8	18721
2-8928	0x793C	0xFA5B	0x8FF9BC	U+8DD9	18722
2-8929	0x793D	0xFA5C	0x8FF9BD	U+8DEC	15168
2-8930	0x793E	0xFA5D	0x8FF9BE	U+8E0C	18723
2-8931	0x793F	0xFA5E	0x8FF9BF	U+47FD	18724
2-8932	0x7940	0xFA5F	0x8FF9C0	U+8DFD	18725
2-8933	0x7941	0xFA60	0x8FF9C1	U+8E06	18726
2-8934	0x7942	0xFA61	0x8FF9C2	U+2808A	18727
2-8935	0x7943	0xFA62	0x8FF9C3	U+8E14	18728
2-8936	0x7944	0xFA63	0x8FF9C4	U+8E16	18729
2-8937	0x7945	0xFA64	0x8FF9C5	U+8E21	18730
2-8938	0x7946	0xFA65	0x8FF9C6	U+8E22	18731
2-8939	0x7947	0xFA66	0x8FF9C7	U+8E27	18732
2-8940	0x7948	0xFA67	0x8FF9C8	U+280BB	18733
2-8941	0x7949	0xFA68	0x8FF9C9	U+4816	18734
2-8942	0x794A	0xFA69	0x8FF9CA	U+8E36	18735
2-8943	0x794B	0xFA6A	0x8FF9CB	U+8E39	18736
2-8944	0x794C	0xFA6B	0x8FF9CC	U+8E4B	15170
2-8945	0x794D	0xFA6C	0x8FF9CD	U+8E54	18737
2-8946	0x794E	0xFA6D	0x8FF9CE	U+8E62	18738
2-8947	0x794F	0xFA6E	0x8FF9CF	U+8E6C	15171
2-8948	0x7950	0xFA6F	0x8FF9D0	U+8E6D	18739
2-8949	0x7951	0xFA70	0x8FF9D1	U+8E6F	18740
2-8950	0x7952	0xFA71	0x8FF9D2	U+8E98	18741
2-8951	0x7953	0xFA72	0x8FF9D3	U+8E9E	18742
2-8952	0x7954	0xFA73	0x8FF9D4	U+8EAE	15175
2-8953	0x7955	0xFA74	0x8FF9D5	U+8EB3	15176
2-8954	0x7956	0xFA75	0x8FF9D6	U+8EB5	18743
2-8955	0x7957	0xFA76	0x8FF9D7	U+8EB6	14083
2-8956	0x7958	0xFA77	0x8FF9D8	U+8EBB	18744
2-8957	0x7959	0xFA78	0x8FF9D9	U+28282	18745
2-8958	0x795A	0xFA79	0x8FF9DA	U+8ED1	15177
2-8959	0x795B	0xFA7A	0x8FF9DB	U+8ED4	15178
2-8960	0x795C	0xFA7B	0x8FF9DC	U+484E	18746
2-8961	0x795D	0xFA7C	0x8FF9DD	U+8EF9	15179
2-8962	0x795E	0xFA7D	0x8FF9DE	U+282F3	18747
2-8963	0x795F	0xFA7E	0x8FF9DF	U+8F00	18748
2-8964	0x7960	0xFA80	0x8FF9E0	U+8F08	18749
2-8965	0x7961	0xFA81	0x8FF9E1	U+8F17	15180
2-8966	0x7962	0xFA82	0x8FF9E2	U+8F2B	18750
2-8967	0x7963	0xFA83	0x8FF9E3	U+8F40	18751
2-8968	0x7964	0xFA84	0x8FF9E4	U+8F4A	18752
2-8969	0x7965	0xFA85	0x8FF9E5	U+8F58	18753
2-8970	0x7966	0xFA86	0x8FF9E6	U+2840C	18754
2-8971	0x7967	0xFA87	0x8FF9E7	U+8FA4	18755
2-8972	0x7968	0xFA88	0x8FF9E8	U+8FB4	18756
2-8973	0x7969	0xFA89	0x8FF9E9	U+FA66	15403
2-8974	0x796A	0xFA8A	0x8FF9EA	U+8FB6	15184
2-8975	0x796B	0xFA8B	0x8FF9EB	U+28455	18757
2-8976	0x796C	0xFA8C	0x8FF9EC	U+8FC1	18758
2-8977	0x796D	0xFA8D	0x8FF9ED	U+8FC6	18759
2-8978	0x796E	0xFA8E	0x8FF9EE	U+FA24	18760
2-8979	0x796F	0xFA8F	0x8FF9EF	U+8FCA	18761
2-8980	0x7970	0xFA90	0x8FF9F0	U+8FCD	18762
2-8981	0x7971	0xFA91	0x8FF9F1	U+8FD3	18763
2-8982	0x7972	0xFA92	0x8FF9F2	U+8FD5	18764
2-8983	0x7973	0xFA93	0x8FF9F3	U+8FE0	15186
2-8984	0x7974	0xFA94	0x8FF9F4	U+8FF1	18765
2-8985	0x7975	0xFA95	0x8FF9F5	U+8FF5	18766
2-8986	0x7976	0xFA96	0x8FF9F6	U+8FFB	18767
2-8987	0x7977	0xFA97	0x8FF9F7	U+9002	15189
2-8988	0x7978	0xFA98	0x8FF9F8	U+900C	18768
2-8989	0x7979	0xFA99	0x8FF9F9	U+9037	18769
2-8990	0x797A	0xFA9A	0x8FF9FA	U+2856B	18770
2-8991	0x797B	0xFA9B	0x8FF9FB	U+9043	18771
2-8992	0x797C	0xFA9C	0x8FF9FC	U+9044	15191
2-8993	0x797D	0xFA9D	0x8FF9FD	U+905D	18772
2-8994	0x797E	0xFA9E	0x8FF9FE	U+285C8	18773
2-9001	0x7A21	0xFA9F	0x8FFAA1	U+285C9	18774
2-9002	0x7A22	0xFAA0	0x8FFAA2	U+9085	18775
2-9003	0x7A23	0xFAA1	0x8FFAA3	U+908C	18776
2-9004	0x7A24	0xFAA2	0x8FFAA4	U+9090	18777
2-9005	0x7A25	0xFAA3	0x8FFAA5	U+961D	15262
2-9006	0x7A26	0xFAA4	0x8FFAA6	U+90A1	18778
2-9007	0x7A27	0xFAA5	0x8FFAA7	U+48B5	18779
2-9008	0x7A28	0xFAA6	0x8FFAA8	U+90B0	18780
2-9009	0x7A29	0xFAA7	0x8FFAA9	U+90B6	18781
2-9010	0x7A2A	0xFAA8	0x8FFAAA	U+90C3	18782
2-9011	0x7A2B	0xFAA9	0x8FFAAB	U+90C8	18783
2-9012	0x7A2C	0xFAAA	0x8FFAAC	U+286D7	18784
2-9013	0x7A2D	0xFAAB	0x8FFAAD	U+90DC	18785
2-9014	0x7A2E	0xFAAC	0x8FFAAE	U+90DF	18786
2-9015	0x7A2F	0xFAAD	0x8FFAAF	U+286FA	18787
2-9016	0x7A30	0xFAAE	0x8FFAB0	U+90F6	18788
2-9017	0x7A31	0xFAAF	0x8FFAB1	U+90F2	18789
2-9018	0x7A32	0xFAB0	0x8FFAB2	U+9100	18790
2-9019	0x7A33	0xFAB1	0x8FFAB3	U+90EB	18791
2-9020	0x7A34	0xFAB2	0x8FFAB4	U+90FE	18792
2-9021	0x7A35	0xFAB3	0x8FFAB5	U+90FF	18793
2-9022	0x7A36	0xFAB4	0x8FFAB6	U+9104	18794
2-9023	0x7A37	0xFAB5	0x8FFAB7	U+9106	18795
2-9024	0x7A38	0xFAB6	0x8FFAB8	U+9118	18796
2-9025	0x7A39	0xFAB7	0x8FFAB9	U+911C	15202
2-9026	0x7A3A	0xFAB8	0x8FFABA	U+911E	18797
2-9027	0x7A3B	0xFAB9	0x8FFABB	U+9137	18798
2-9028	0x7A3C	0xFABA	0x8FFABC	U+9139	18799
2-9029	0x7A3D	0xFABB	0x8FFABD	U+913A	15204
2-9030	0x7A3E	0xFABC	0x8FFABE	U+9146	18800
2-9031	0x7A3F	0xFABD	0x8FFABF	U+9147	18801
2-9032	0x7A40	0xFABE	0x8FFAC0	U+9157	18802
2-9033	0x7A41	0xFABF	0x8FFAC1	U+9159	18803
2-9034	0x7A42	0xFAC0	0x8FFAC2	U+9161	15208
2-9035	0x7A43	0xFAC1	0x8FFAC3	U+9164	15209
2-9036	0x7A44	0xFAC2	0x8FFAC4	U+9174	18804
2-9037	0x7A45	0xFAC3	0x8FFAC5	U+9179	18805
2-9038	0x7A46	0xFAC4	0x8FFAC6	U+9185	18806
2-9039	0x7A47	0xFAC5	0x8FFAC7	U+918E	15210
2-9040	0x7A48	0xFAC6	0x8FFAC8	U+91A8	15212
2-9041	0x7A49	0xFAC7	0x8FFAC9	U+91AE	15214
2-9042	0x7A4A	0xFAC8	0x8FFACA	U+91B3	18807
2-9043	0x7A4B	0xFAC9	0x8FFACB	U+91B6	18808
2-9044	0x7A4C	0xFACA	0x8FFACC	U+91C3	18809
2-9045	0x7A4D	0xFACB	0x8FFACD	U+91C4	18810
2-9046	0x7A4E	0xFACC	0x8FFACE	U+91DA	8639
2-9047	0x7A4F	0xFACD	0x8FFACF	U+28949	18811
2-9048	0x7A50	0xFACE	0x8FFAD0	U+28946	18812
2-9049	0x7A51	0xFACF	0x8FFAD1	U+91EC	18813
2-9050	0x7A52	0xFAD0	0x8FFAD2	U+91EE	8643
2-9051	0x7A53	0xFAD1	0x8FFAD3	U+9201	18814
2-9052	0x7A54	0xFAD2	0x8FFAD4	U+920A	8648
2-9053	0x7A55	0xFAD3	0x8FFAD5	U+9216	18815
2-9054	0x7A56	0xFAD4	0x8FFAD6	U+9217	18816
2-9055	0x7A57	0xFAD5	0x8FFAD7	U+2896B	18817
2-9056	0x7A58	0xFAD6	0x8FFAD8	U+9233	15222
2-9057	0x7A59	0xFAD7	0x8FFAD9	U+9242	18818
2-9058	0x7A5A	0xFAD8	0x8FFADA	U+9247	15225
2-9059	0x7A5B	0xFAD9	0x8FFADB	U+924A	18819
2-9060	0x7A5C	0xFADA	0x8FFADC	U+924E	8652
2-9061	0x7A5D	0xFADB	0x8FFADD	U+9251	8654
2-9062	0x7A5E	0xFADC	0x8FFADE	U+9256	18820
2-9063	0x7A5F	0xFADD	0x8FFADF	U+9259	8653
2-9064	0x7A60	0xFADE	0x8FFAE0	U+9260	15227
2-9065	0x7A61	0xFADF	0x8FFAE1	U+9261	18821
2-9066	0x7A62	0xFAE0	0x8FFAE2	U+9265	18822
2-9067	0x7A63	0xFAE1	0x8FFAE3	U+9267	8656
2-9068	0x7A64	0xFAE2	0x8FFAE4	U+9268	18823
2-9069	0x7A65	0xFAE3	0x8FFAE5	U+28987	14253
2-9070	0x7A66	0xFAE4	0x8FFAE6	U+28988	18824
2-9071	0x7A67	0xFAE5	0x8FFAE7	U+927C	18825
2-9072	0x7A68	0xFAE6	0x8FFAE8	U+927D	18826
2-9073	0x7A69	0xFAE7	0x8FFAE9	U+927F	18827
2-9074	0x7A6A	0xFAE8	0x8FFAEA	U+9289	18828
2-9075	0x7A6B	0xFAE9	0x8FFAEB	U+928D	18829
2-9076	0x7A6C	0xFAEA	0x8FFAEC	U+9297	18830
2-9077	0x7A6D	0xFAEB	0x8FFAED	U+9299	18831
2-9078	0x7A6E	0xFAEC	0x8FFAEE	U+929F	18832
2-9079	0x7A6F	0xFAED	0x8FFAEF	U+92A7	8657
2-9080	0x7A70	0xFAEE	0x8FFAF0	U+92AB	18833
2-9081	0x7A71	0xFAEF	0x8FFAF1	U+289BA	18834
2-9082	0x7A72	0xFAF0	0x8FFAF2	U+289BB	18835
2-9083	0x7A73	0xFAF1	0x8FFAF3	U+92B2	18836
2-9084	0x7A74	0xFAF2	0x8FFAF4	U+92BF	18837
2-9085	0x7A75	0xFAF3	0x8FFAF5	U+92C0	18838
2-9086	0x7A76	0xFAF4	0x8FFAF6	U+92C6	18839
2-9087	0x7A77	0xFAF5	0x8FFAF7	U+92CE	18840
2-9088	0x7A78	0xFAF6	0x8FFAF8	U+92D0	8663
2-9089	0x7A79	0xFAF7	0x8FFAF9	U+92D7	8661
2-9090	0x7A7A	0xFAF8	0x8FFAFA	U+92D9	8662
2-9091	0x7A7B	0xFAF9	0x8FFAFB	U+92E5	18841
2-9092	0x7A7C	0xFAFA	0x8FFAFC	U+92E7	8660
2-9093	0x7A7D	0xFAFB	0x8FFAFD	U+9311	18842
2-9094	0x7A7E	0xFAFC	0x8FFAFE	U+28A1E	18843
2-9101	0x7B21	0xFB40	0x8FFBA1	U+28A29	18844
2-9102	0x7B22	0xFB41	0x8FFBA2	U+92F7	18845
2-9103	0x7B23	0xFB42	0x8FFBA3	U+92F9	8368
2-9104	0x7B24	0xFB43	0x8FFBA4	U+92FB	8670
2-9105	0x7B25	0xFB44	0x8FFBA5	U+9302	8675
2-9106	0x7B26	0xFB45	0x8FFBA6	U+930D	15232
2-9107	0x7B27	0xFB46	0x8FFBA7	U+9315	15233
2-9108	0x7B28	0xFB47	0x8FFBA8	U+931D	8674
2-9109	0x7B29	0xFB48	0x8FFBA9	U+931E	8672
2-9110	0x7B2A	0xFB49	0x8FFBAA	U+9327	15235
2-9111	0x7B2B	0xFB4A	0x8FFBAB	U+9329	18846
2-9112	0x7B2C	0xFB4B	0x8FFBAC	U+28A71	18847
2-9113	0x7B2D	0xFB4C	0x8FFBAD	U+28A43	18848
2-9114	0x7B2E	0xFB4D	0x8FFBAE	U+9347	15236
2-9115	0x7B2F	0xFB4E	0x8FFBAF	U+9351	18849
2-9116	0x7B30	0xFB4F	0x8FFBB0	U+9357	8677
2-9117	0x7B31	0xFB50	0x8FFBB1	U+935A	18850
2-9118	0x7B32	0xFB51	0x8FFBB2	U+936B	18851
2-9119	0x7B33	0xFB52	0x8FFBB3	U+9371	18852
2-9120	0x7B34	0xFB53	0x8FFBB4	U+9373	18853
2-9121	0x7B35	0xFB54	0x8FFBB5	U+93A1	18854
2-9122	0x7B36	0xFB55	0x8FFBB6	U+28A99	18855
2-9123	0x7B37	0xFB56	0x8FFBB7	U+28ACD	18856
2-9124	0x7B38	0xFB57	0x8FFBB8	U+9388	18857
2-9125	0x7B39	0xFB58	0x8FFBB9	U+938B	18858
2-9126	0x7B3A	0xFB59	0x8FFBBA	U+938F	18859
2-9127	0x7B3B	0xFB5A	0x8FFBBB	U+939E	18860
2-9128	0x7B3C	0xFB5B	0x8FFBBC	U+93F5	18861
2-9129	0x7B3D	0xFB5C	0x8FFBBD	U+28AE4	18862
2-9130	0x7B3E	0xFB5D	0x8FFBBE	U+28ADD	18863
2-9131	0x7B3F	0xFB5E	0x8FFBBF	U+93F1	18864
2-9132	0x7B40	0xFB5F	0x8FFBC0	U+93C1	15244
2-9133	0x7B41	0xFB60	0x8FFBC1	U+93C7	18865
2-9134	0x7B42	0xFB61	0x8FFBC2	U+93DC	18866
2-9135	0x7B43	0xFB62	0x8FFBC3	U+93E2	15246
2-9136	0x7B44	0xFB63	0x8FFBC4	U+93E7	18867
2-9137	0x7B45	0xFB64	0x8FFBC5	U+9409	18868
2-9138	0x7B46	0xFB65	0x8FFBC6	U+940F	15249
2-9139	0x7B47	0xFB66	0x8FFBC7	U+9416	18869
2-9140	0x7B48	0xFB67	0x8FFBC8	U+9417	18870
2-9141	0x7B49	0xFB68	0x8FFBC9	U+93FB	18871
2-9142	0x7B4A	0xFB69	0x8FFBCA	U+9432	18872
2-9143	0x7B4B	0xFB6A	0x8FFBCB	U+9434	15250
2-9144	0x7B4C	0xFB6B	0x8FFBCC	U+943B	18873
2-9145	0x7B4D	0xFB6C	0x8FFBCD	U+9445	8683
2-9146	0x7B4E	0xFB6D	0x8FFBCE	U+28BC1	18874
2-9147	0x7B4F	0xFB6E	0x8FFBCF	U+28BEF	18875
2-9148	0x7B50	0xFB6F	0x8FFBD0	U+946D	18876
2-9149	0x7B51	0xFB70	0x8FFBD1	U+946F	18877
2-9150	0x7B52	0xFB71	0x8FFBD2	U+9578	15255
2-9151	0x7B53	0xFB72	0x8FFBD3	U+9579	18878
2-9152	0x7B54	0xFB73	0x8FFBD4	U+9586	18879
2-9153	0x7B55	0xFB74	0x8FFBD5	U+958C	18880
2-9154	0x7B56	0xFB75	0x8FFBD6	U+958D	18881
2-9155	0x7B57	0xFB76	0x8FFBD7	U+28D10	18882
2-9156	0x7B58	0xFB77	0x8FFBD8	U+95AB	20313
2-9157	0x7B59	0xFB78	0x8FFBD9	U+95B4	15259
2-9158	0x7B5A	0xFB79	0x8FFBDA	U+28D71	18883
2-9159	0x7B5B	0xFB7A	0x8FFBDB	U+95C8	18884
2-9160	0x7B5C	0xFB7B	0x8FFBDC	U+28DFB	18885
2-9161	0x7B5D	0xFB7C	0x8FFBDD	U+28E1F	18886
2-9162	0x7B5E	0xFB7D	0x8FFBDE	U+962C	18887
2-9163	0x7B5F	0xFB7E	0x8FFBDF	U+9633	18888
2-9164	0x7B60	0xFB80	0x8FFBE0	U+9634	18889
2-9165	0x7B61	0xFB81	0x8FFBE1	U+28E36	18890
2-9166	0x7B62	0xFB82	0x8FFBE2	U+963C	18891
2-9167	0x7B63	0xFB83	0x8FFBE3	U+9641	15263
2-9168	0x7B64	0xFB84	0x8FFBE4	U+9661	18892
2-9169	0x7B65	0xFB85	0x8FFBE5	U+28E89	18893
2-9170	0x7B66	0xFB86	0x8FFBE6	U+9682	18894
2-9171	0x7B67	0xFB87	0x8FFBE7	U+28EEB	18895
2-9172	0x7B68	0xFB88	0x8FFBE8	U+969A	18896
2-9173	0x7B69	0xFB89	0x8FFBE9	U+28F32	18897
2-9174	0x7B6A	0xFB8A	0x8FFBEA	U+49E7	18898
2-9175	0x7B6B	0xFB8B	0x8FFBEB	U+96A9	15267
2-9176	0x7B6C	0xFB8C	0x8FFBEC	U+96AF	8689
2-9177	0x7B6D	0xFB8D	0x8FFBED	U+96B3	18899
2-9178	0x7B6E	0xFB8E	0x8FFBEE	U+96BA	18900
2-9179	0x7B6F	0xFB8F	0x8FFBEF	U+96BD	18901
2-9180	0x7B70	0xFB90	0x8FFBF0	U+49FA	18902
2-9181	0x7B71	0xFB91	0x8FFBF1	U+28FF8	18903
2-9182	0x7B72	0xFB92	0x8FFBF2	U+96D8	18904
2-9183	0x7B73	0xFB93	0x8FFBF3	U+96DA	18905
2-9184	0x7B74	0xFB94	0x8FFBF4	U+96DD	18906
2-9185	0x7B75	0xFB95	0x8FFBF5	U+4A04	18907
2-9186	0x7B76	0xFB96	0x8FFBF6	U+9714	18908
2-9187	0x7B77	0xFB97	0x8FFBF7	U+9723	18909
2-9188	0x7B78	0xFB98	0x8FFBF8	U+4A29	18910
2-9189	0x7B79	0xFB99	0x8FFBF9	U+9736	18911
2-9190	0x7B7A	0xFB9A	0x8FFBFA	U+9741	18912
2-9191	0x7B7B	0xFB9B	0x8FFBFB	U+9747	18913
2-9192	0x7B7C	0xFB9C	0x8FFBFC	U+9755	20314
2-9193	0x7B7D	0xFB9D	0x8FFBFD	U+9757	18914
2-9194	0x7B7E	0xFB9E	0x8FFBFE	U+975B	18915
2-9201	0x7C21	0xFB9F	0x8FFCA1	U+976A	18916
2-9202	0x7C22	0xFBA0	0x8FFCA2	U+292A0	18917
2-9203	0x7C23	0xFBA1	0x8FFCA3	U+292B1	18918
2-9204	0x7C24	0xFBA2	0x8FFCA4	U+9796	18919
2-9205	0x7C25	0xFBA3	0x8FFCA5	U+979A	15279
2-9206	0x7C26	0xFBA4	0x8FFCA6	U+979E	18920
2-9207	0x7C27	0xFBA5	0x8FFCA7	U+97A2	15280
2-9208	0x7C28	0xFBA6	0x8FFCA8	U+97B1	18921
2-9209	0x7C29	0xFBA7	0x8FFCA9	U+97B2	18922
2-9210	0x7C2A	0xFBA8	0x8FFCAA	U+97BE	18923
2-9211	0x7C2B	0xFBA9	0x8FFCAB	U+97CC	18924
2-9212	0x7C2C	0xFBAA	0x8FFCAC	U+97D1	18925
2-9213	0x7C2D	0xFBAB	0x8FFCAD	U+97D4	18926
2-9214	0x7C2E	0xFBAC	0x8FFCAE	U+97D8	18927
2-9215	0x7C2F	0xFBAD	0x8FFCAF	U+97D9	15283
